shamsi_year_month,y,yhat,yhat_lower,yhat_upper,service,category,yhat_diff,yhat_low_diff,yhat_high_diff,min_diff_label,y_lable_frequent
(1402-04),61.0,62.92674094597661,5.773587136811569,120.07577231701686,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,1.9267409459766116,55.22641286318843,59.075772317016856,yhat_diff,yhat_diff
(1402-05),81.0,72.98882929665145,14.085864456720468,132.68097105072854,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,8.011170703348554,66.91413554327953,51.680971050728544,yhat_diff,yhat_diff
(1402-06),64.0,63.712173952532346,7.170870242586577,120.43005999700814,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.2878260474676537,56.82912975741343,56.430059997008144,yhat_diff,yhat_diff
(1402-07),61.0,62.67249324530865,15.23306941954588,112.18082533131133,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,1.672493245308651,45.76693058045412,51.180825331311325,yhat_diff,yhat_diff
(1402-08),72.0,72.1013829762232,10.975929502446542,132.965717340422,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.1013829762232063,61.02407049755346,60.965717340422,yhat_diff,yhat_diff
(1402-09),64.0,61.40026187300461,13.774420051396737,110.4537652460875,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,2.5997381269953905,50.22557994860326,46.4537652460875,yhat_diff,yhat_diff
(1402-10),85.0,90.44298576491204,24.313610604973952,156.47997538427836,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,5.442985764912038,60.68638939502605,71.47997538427836,yhat_diff,yhat_diff
(1402-11),89.0,92.49680814157271,28.648825689934814,156.05527086737092,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,3.496808141572714,60.35117431006519,67.05527086737092,yhat_diff,yhat_diff
(1402-12),88.0,94.1250977766437,36.94671499234269,151.61559794779663,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,6.125097776643699,51.05328500765731,63.61559794779663,yhat_diff,yhat_diff
(1403-01),51.0,62.37278145999246,12.289227385920436,112.46886984593807,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,11.37278145999246,38.710772614079566,61.46886984593807,yhat_diff,yhat_diff
(1403-02),81.0,82.62331028719613,21.21434089680635,142.97864713718346,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,1.6233102871961336,59.78565910319365,61.97864713718346,yhat_diff,yhat_diff
(1403-03),83.0,68.23425758462757,10.5918292942974,124.50923356937447,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,14.76574241537243,72.4081707057026,41.50923356937447,yhat_diff,yhat_diff
(1403-04),103.0,92.39619251864102,27.81846726047448,156.96831354949592,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,10.603807481358984,75.18153273952552,53.96831354949592,yhat_diff,yhat_diff
(1403-05),100.0,100.60045668847098,37.14137708239733,163.94120374545028,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.6004566884709845,62.85862291760267,63.94120374545028,yhat_diff,yhat_diff
(1403-06),90.0,97.22447030579887,31.652118670013508,163.66405163464333,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,7.224470305798874,58.34788132998649,73.66405163464333,yhat_diff,yhat_diff
(1403-07),94.0,108.69124121895148,42.69067532783688,174.302567511952,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,14.691241218951475,51.30932467216312,80.30256751195199,yhat_diff,yhat_diff
(1403-08),103.0,101.79135443796636,36.1110279655654,167.8692712371336,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,1.208645562033638,66.8889720344346,64.8692712371336,yhat_diff,yhat_diff
(1403-09),109.0,105.42928843338797,42.1554849216741,168.9654342757035,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,3.570711566612033,66.8445150783259,59.9654342757035,yhat_diff,yhat_diff
(1403-10),121.0,115.4375641924106,49.89367286699797,180.87211369663527,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,5.562435807589395,71.10632713300203,59.87211369663527,yhat_diff,yhat_diff
(1403-11),121.0,120.7515439810734,56.04441309506308,187.6752972025533,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,0.2484560189266034,64.95558690493692,66.67529720255331,yhat_diff,yhat_diff
(1403-12),159.0,129.6525142768156,66.71631752552278,193.93836215006183,نصب و تعمیر فر,نصب و تعمیر لوازم خانگی,29.34748572318441,92.28368247447722,34.938362150061835,yhat_diff,yhat_diff
